HIP,RAdeg,DEdeg,Vmag,Plx,abs_mag,dist (pc),x,y,z
103635,314.96173603,16.82436487,6.62,20.93,3.223846141693433,47.77830864787386,32.316673206598736,-32.35986629265242,13.828899581349877
2981,9.48706616,47.40791719,7.53,20.92,4.132808400976184,47.80114722753346,31.90812116547432,5.332183941714635,35.19075580844294
24190,77.90341683,-1.85571767,9.52,20.92,6.122808400976182,47.80114722753346,10.011966872649738,46.715244883903004,-1.5479312149669469
36485,112.60938217,13.86500784,7.16,20.92,3.7628084009761835,47.80114722753346,-17.84153351401641,42.84175658586133,11.454835257408428
2414,7.68983095,47.53000544,7.74,20.91,4.341770164088359,47.82400765184124,32.00056785381622,4.3208632693448505,35.27647240760193
7370,23.74216541,33.11818983,6.74,20.91,3.34177016408836,47.82400765184124,36.664798989077156,16.126913841553467,26.129501964657635
11359,36.56418995,-23.88763931,8.65,20.91,5.251770164088359,47.82400765184124,35.12146258926108,26.049457664613875,-19.36606126330271
16039,51.64088817,-53.16212447,9.71,20.91,6.31177016408836,47.82400765184124,17.794140611469697,22.483560328993622,-38.27523719998505
45858,140.24751937,38.18831027,6.12,20.91,2.7217701640883587,47.82400765184124,-28.898846759497772,24.03703385409869,29.56709940713408
66593,204.75731942,35.97189695,10.47,20.91,7.07177016408836,47.82400765184124,-35.14690115533571,-16.208387865262587,28.09126572210017
102809,312.42027332,26.93910843,10.53,20.91,7.1317701640883575,47.82400765184124,28.759719155380267,-31.473539095720927,21.666347148911594
1866,5.90706384,-3.76335753,10.66,20.9,7.260731430555271,47.84688995215309,47.490202630644724,4.913552579660902,-3.1404670418048126
20806,66.88274262,-17.10865643,8.4,20.9,5.0007314305552715,47.84688995215309,17.95408677036721,42.05766064501013,-14.075824217598784
39391,120.79558784,-54.01421665,8.68,20.9,5.280731430555272,47.84688995215309,-14.393759860335274,24.1499849101215,-38.71592416586944
47775,146.10449585,44.48605826,10.36,20.9,6.9607314305552705,47.84688995215309,-28.333942514882175,19.036392180309356,33.52802338961034
62925,193.4278406,-27.40419309,7.69,20.9,4.290731430555272,47.84688995215309,-41.31639008476872,-9.864170452251289,-22.022237164866024
73814,226.30162201,-40.93118034,9.99,20.9,6.590731430555271,47.84688995215309,-24.973404736442113,-26.134656477578602,-31.34698812904133
83174,254.97825595,-59.32943378,7.18,20.9,3.780731430555272,47.84688995215309,-6.325878839085831,-23.57271371323079,-41.153800592420566
86013,263.68058815,6.0134153,8.37,20.9,4.970731430555269,47.84688995215309,-5.237578073900691,-47.2944760485998,5.0125032969228815
107339,326.10594455,46.86277227,6.61,20.9,3.2107314305552714,47.84688995215309,27.155925584756762,-18.24393527463818,34.91474487123477
113535,344.91187008,41.05418743,10.98,20.9,7.580731430555271,47.84688995215309,34.836973973422126,-9.391994724974168,31.424521596272804
114512,347.91226657,47.09909723,7.21,20.9,3.810731430555272,47.84688995215309,31.848769122775177,-6.820652867329228,35.04938627024737
9764,31.38195979,12.16887073,10.03,20.89,6.629692199901543,47.8697941598851,39.94888994665833,24.367644951874123,10.090652329703676
46360,141.78912243,-16.66185735,9.45,20.89,6.049692199901543,47.8697941598851,-36.033943949962065,28.366996749051445,-13.725362354417742
75059,230.07573419999997,32.04454291,8.58,20.89,5.1796921999015435,47.8697941598851,-26.04074062285429,-31.11758587944753,25.398678504170338
99171,302.00731244,-0.67802026,5.97,20.89,2.5696921999015427,47.8697941598851,25.370530491617757,-40.58980777583781,-0.5664628886347158
102394,311.23821628,-3.55813988,10.43,20.89,7.029692199901542,47.8697941598851,31.494517738411172,-35.92751748757212,-2.970863934089341
103349,314.07879536,-12.16878685,11.76,20.89,8.359692199901543,47.8697941598851,32.552244941515305,-33.61619639803819,-10.090583823837258
105864,321.61661904,1.10375193,6.12,20.89,2.7196921999015435,47.8697941598851,37.51690507874775,-29.71781849662885,0.9221117196010468
4478,14.33485355,-1.81556423,9.45,20.88,6.048652471651122,47.892720306513404,46.37830081934594,11.851730676121795,-1.517350140491759
33932,105.61902437,79.16460184,8.31,20.88,4.9086524716511235,47.892720306513404,-2.4240352789323243,8.670802364800446,47.03885519094808
47527,145.34115905,38.95052447,6.91,20.88,3.508652471651123,47.892720306513404,-30.63650987234138,21.18118122299545,30.10771467910634
85699,262.69570753,86.96802383,5.78,20.88,2.378652471651124,47.892720306513404,-0.3220686539908868,-2.512645572453426,47.82567869217611
51178,156.79487269999998,19.81383368,8.39,20.87,4.987612245327271,47.915668423574495,-41.43212254704406,17.76221935972509,16.241738365755833
53289,163.48527993,-36.45689575,6.73,20.87,3.3276122453272716,47.915668423574495,-36.948919708041906,10.955095022222727,-28.472346337115887
60601,186.32342553,-65.76961193,6.29,20.87,2.8876122453272712,47.915668423574495,-19.545272035611077,-2.1659070221197565,-43.6944214780723
97336,296.74171584,34.41982386,7.83,20.87,4.427612245327271,47.915668423574495,17.785710768962247,-35.29890071690082,27.084449063976425
99593,303.1735037,-13.20112361,9.88,20.87,6.477612245327272,47.915668423574495,25.525479595503498,-39.04641953655458,-10.94249940702933
104687,318.09400019,-15.00000422,7.44,20.87,4.037612245327272,47.915668423574495,34.44572003088362,-30.912888478873313,-12.401490955714085
924,2.87859206,-49.62920981,8.97,20.86,5.566571520452562,47.93863854266539,31.012189140256943,1.559392848275521,-36.522944623866245
20713,66.58613217,15.6183462,4.48,20.86,1.0765715204525603,47.93863854266539,18.346005936780244,42.36698116664531,12.906433989180302
58876,181.14089099999998,66.33646113,7.92,20.86,4.516571520452558,47.93863854266539,-19.237077186438512,-0.38310517091798413,43.90787124281188
74821,229.36535241,22.29971697,7.84,20.86,4.43657152045256,47.93863854266539,-28.884398075904826,-33.65879128831454,18.19039257758529
96813,295.18783833,-7.51220178,6.97,20.86,3.5665715204525603,47.93863854266539,20.226961889004397,-43.00817546848545,-6.267369538893732
4643,14.902862300000002,-13.97896439,10.56,20.85,7.155530296548884,47.9616306954436,44.97572581472214,11.969521276164567,-11.585882220379233
9742,31.3297113,0.32290725,8.68,20.85,5.275530296548883,47.9616306954436,40.967661774718216,24.937835618450094,0.2703004727538884
20842,67.00300662,21.62000558,5.72,20.85,2.3155302965488835,47.9616306954436,17.41954266123117,41.043858907729685,17.67142321382305
25679,82.26363575,-19.14276456,8.32,20.85,4.915530296548884,47.9616306954436,6.099352075464633,44.89715511199258,-15.727726665838304
44638,136.44205724,55.52898563,7.96,20.85,4.555530296548882,47.9616306954436,-19.671936735041953,18.705816606318532,39.54017386341899
65385,201.00086151,-52.89052156,12.42,20.85,9.015530296548883,47.9616306954436,-27.01501641345,-10.370559267150904,-38.24863929126964
77152,236.28128319,28.46983604,8.06,20.85,4.655530296548884,47.9616306954436,-23.40455501932496,-35.06882677861528,22.86311902792321
105439,320.34879161,-51.75239817,6.75,20.85,3.345530296548884,47.9616306954436,22.860522255068172,-18.946308939837788,-37.666323403643645
4010,12.86133373,-43.59065723,9.71,20.84,6.3044885731374345,47.984644913627605,33.88259081099105,7.736087726361905,-33.08548222577246
5176,16.55221696,13.25278682,8.15,20.84,4.744488573137435,47.984644913627605,44.77121970263272,13.306234182313931,11.000371162417203
5895,18.93728992,-53.71573852,8.25,20.84,4.8444885731374345,47.984644913627605,26.85991640714018,9.215739692745325,-38.67998422962357
10567,34.00696333,-36.47150914,7.5,20.84,4.0944885731374345,47.984644913627605,31.987428802697487,21.58144982946077,-28.52317600369487
29312,92.70921352,24.09311408,10.87,20.84,7.464488573137434,47.984644913627605,-2.0705049609206374,43.755417618236116,19.58832779354795
44584,136.24809224,-3.98752846,8.0,20.84,4.5944885731374345,47.984644913627605,-34.57736570018531,33.102833106860274,-3.3368201962246187
44858,137.09960152,27.53526587,8.25,20.84,4.8444885731374345,47.984644913627605,-31.16895253089225,28.964382028046856,22.18303674764277
78251,239.64948061,-23.90788418,8.96,20.84,5.5544885731374345,47.984644913627605,-22.16574025278933,-37.855454008220704,-19.446611745090465
94244,287.75825501,-25.81352439,9.16,20.84,5.754488573137435,47.984644913627605,13.175011847035352,-41.138310881781074,-20.89460667520066
104003,316.06966121,-45.15155739,10.12,20.84,6.714488573137434,47.984644913627605,24.37130777411586,-23.47790181998672,-34.01990051421833
23575,76.0258793,-0.64870676,8.6,20.83,5.19344634973873,48.00768122899661,11.592325065052572,46.583903085137365,-0.5435346590937578
24157,77.81878287,-56.05726064,9.62,20.83,6.21344634973873,48.00768122899661,5.656133546925022,26.202236870095398,-39.826980720206706
29882,94.39038216,35.14909924,6.68,20.83,3.2734463497387303,48.00768122899661,-3.0049435636848467,39.138615067429576,27.638317274530234
49586,151.84052755,38.2933874,8.15,20.83,4.743446349738732,48.00768122899661,-33.218978610793044,17.781618891597613,29.749805825158035
61293,188.39156877,72.47919638,7.5,20.83,4.0934463497387314,48.00768122899661,-14.298077214016926,-2.1092065166795333,45.780494676630134
95641,291.81606699,-34.5468159,10.56,20.83,7.153446349738731,48.00768122899661,14.694979780706339,-36.71021198449903,-27.224168716100937
99100,301.78794899,-0.87408537,8.26,20.83,4.85344634973873,48.00768122899661,25.286400741181478,-40.80194899963979,-0.7323608209917613
7429,23.9242595,-55.23844148,7.85,20.82,4.442403625872588,48.03073967339094,25.03244347091536,11.10553471591748,-39.4587864248513
16646,53.55144734,73.57548098,10.3,20.82,6.892403625872589,48.03073967339094,8.068354860325693,10.924256912932956,46.07075226563103
45488,139.03194322,14.12649151,8.36,20.82,4.952403625872588,48.03073967339094,-35.170086519457634,30.538481782302732,11.722546575675414
55487,170.45755615,-24.18968544,8.12,20.82,4.7124036258725885,48.03073967339094,-43.207105205077156,7.2632972880831925,-19.681019431812164
73659,225.8581065,62.64704601,9.99,20.82,6.5824036258725895,48.03073967339094,-15.369484599877374,-15.836890681884567,42.66056481385613
116352,353.65281491,-16.99354549,8.28,20.82,4.872403625872588,48.03073967339094,45.65204484950533,-5.078090442345894,-14.037654793132631
1933,6.09100626,-24.84827512,9.56,20.81,6.151360401058136,48.05382027871213,43.35900932072311,4.626857665080754,-20.19302211783306
21654,69.7385514,14.10563192,7.96,20.81,4.551360401058137,48.05382027871213,16.139488904814794,43.72109363780518,11.711213104729842
41681,127.45897952,-46.99466388,9.18,20.81,5.7713604010581365,48.05382027871213,-19.93408179299895,26.017147731105165,-35.1412869768118
61816,190.02880146,20.81001158,8.94,20.81,5.531360401058135,48.05382027871213,-44.232616119724476,-7.822331857176032,17.07209532834399
98421,299.96366659,-34.69763103,5.3,20.81,1.891360401058136,48.05382027871213,19.732445407660954,-34.227705391139075,-27.354422407900234
105668,321.04766053,-12.8781302,5.48,20.8,2.0703166748138084,48.07692307692307,36.447497795942695,-29.46443611780445,-10.715290066953443
108174,328.74830196,53.93539119,6.92,20.8,3.5103166748138084,48.07692307692307,24.19591996376121,-14.683425807564053,38.86315731133282
20679,66.44787712,18.01735914,8.99,20.79,5.579272446657346,48.10004810004808,18.27747703551712,41.93096390299062,14.877591424998196
71989,220.84328561,51.91781949,8.22,20.79,4.8092724466573475,48.10004810004808,-22.443636649221244,-19.402435639446345,37.860841148102004
107042,325.18065044,-31.254911199999995,11.35,20.79,7.9392724466573465,48.10004810004808,33.757041090162204,-23.478665799183375,-24.95654335749037
107476,326.53573489,-54.31282612,11.25,20.79,7.839272446657348,48.10004810004808,23.40817014669416,-15.472543097402252,-39.06753905366174
2797,8.90829835,79.25914588,9.31,20.78,5.898227716105794,48.12319538017324,8.86040159566669,1.3888166443643124,47.28008466035325
60170,185.08216696,26.619750899999996,5.52,20.78,2.1082277161057927,48.12319538017324,-42.85299509740627,-3.8110842675818724,21.56242986041673
68348,209.8652139,-5.4233768,7.39,20.78,3.978227716105793,48.12319538017324,-41.54558262279589,-23.856217324201193,-4.54833959937592
69528,213.49880428,-20.20798229,8.09,20.78,4.678227716105793,48.12319538017324,-37.65961080876082,-24.92522241321021,-16.623144557603908
81371,249.2727486,-56.55584469,9.24,20.78,5.8282277161057925,48.12319538017324,-9.38660441219362,-24.805240670122746,-40.15511955535188
85285,261.40259256,-21.63169752,8.37,20.78,4.958227716105792,48.12319538017324,-6.687313854946298,-44.23133855777861,-17.740080506890003
10535,33.92847664,25.043255300000002,5.57,20.77,2.1571824826754966,48.14636494944629,36.19308261392002,24.34686187169166,20.380469713625274
76256,233.6505122,67.80584722,6.98,20.77,3.5671824826754968,48.14636494944629,-10.779665471301165,-14.648201975230212,44.5791593579889
76912,235.56878217,12.94334143,10.03,20.77,6.6171824826754975,48.14636494944629,-26.53107390783493,-38.702403606980525,10.7841796250179
91138,278.86694299,15.46661059,9.28,20.77,5.8671824826754975,48.14636494944629,7.152543017327527,-45.84823210235451,12.839517098363896
95106,290.22318622,-33.05258846,8.17,20.77,4.757182482675496,48.14636494944629,13.94978353212299,-37.86710708634335,-26.259440172318712
114736,348.63168160000004,-53.95779937,11.01,20.77,7.597182482675496,48.14636494944629,27.77261046174776,-5.583961173650407,-38.930373021542614
83630,256.3763108,31.03120611,9.02,20.76,5.606136745882101,48.169556840077036,-9.722277082623902,-40.11450075637765,24.83164037200677
87679,268.62531743,-26.63175431,8.55,20.76,5.136136745882103,48.169556840077036,-1.0330054236030537,-43.046660257175105,-21.59222421770302
108903,330.89790105,-55.97673111,6.88,20.76,3.4661367458821024,48.169556840077036,23.54968234121118,-13.108715037402732,-39.923429936136884
53123,163.01112876,-0.15994987,10.2,20.75,6.785090505240557,48.19277108433733,-46.08953251521963,14.08119586683765,-0.1345372647517517
64076,196.97254845,62.98310697,8.5,20.75,5.085090505240558,48.19277108433733,-20.93821986469312,-6.39048821909684,42.93362078845314
84216,258.22264295,12.11880869,10.75,20.75,7.335090505240557,48.19277108433733,-9.617373096311923,-46.126826697529495,10.117567807025328
108041,328.33520805,-73.72526156,8.7,20.75,5.285090505240556,48.19277108433733,11.495167902503045,-7.089805927515987,-46.261635850786384
38646,118.7002991,-49.83684369,9.36,20.74,5.944043760265112,48.21600771456124,-14.933991014724937,27.277154613219967,-36.84720000908124
47156,144.1355822,-22.42972699,8.82,20.74,5.404043760265112,48.21600771456124,-36.11846621940157,26.11124040730266,-18.396818265140904
65706,202.07452188,30.04656178,11.21,20.74,7.794043760265112,48.21600771456124,-38.677209706728405,-15.685155204646687,24.141929405880717
77282,236.67969572,-43.235729299999996,8.08,20.74,4.664043760265113,48.21600771456124,-19.29612959084411,-29.352876264775507,-33.02804017390009
116277,353.39433175,17.81877104,6.81,20.74,3.3940437602651103,48.21600771456124,45.598314386527825,-5.280476449251003,14.75444656728624
6494,20.85673686,-76.61173199999999,8.37,20.73,4.952996510469305,48.23926676314517,10.437826911516202,3.9767904114511214,-46.92828321209397
7296,23.49549041,-10.42386319,9.98,20.73,6.562996510469308,48.23926676314517,43.50969429754185,18.914481677714953,-8.727871610176303
20577,66.1177385,16.88622603,7.79,20.73,4.3729965104693065,48.23926676314517,18.688008331734675,42.207161167303326,14.012164309491197
22044,71.10737323,11.14616933,5.39,20.73,1.9729965104693048,48.23926676314517,15.325035060635257,44.77956774416954,9.325259829169015
35992,111.24997822,-38.34940983,9.65,20.73,6.232996510469308,48.23926676314517,-13.711466979174485,35.259018521920744,-29.930321481663707
43908,134.17451359999998,-85.66323432,5.43,20.73,2.0129965104693053,48.23926676314517,-2.5419450259551293,2.616266877501823,-48.10114885277264
44059,134.59366649,-14.37348138,9.06,20.73,5.642996510469308,48.23926676314517,-32.807434754169684,33.27609761320257,-11.974991036881653
53873,165.33069444,-23.86766127,11.67,20.73,8.252996510469304,48.23926676314517,-42.67600590808329,11.171408146165245,-19.51883750664766
58872,181.10977914,-5.74959033,10.85,20.73,7.432996510469303,48.23926676314517,-47.98758317507615,-0.9296021488010628,-4.8326554507823305
